arm,run,model,provider,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,p_vlm,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/032.JPG,1,0.6377897262573242,0.5581395348837209,unsure,0.45,0.5,"The capsules show the expected specular highlights and dark shadowing typical of translucent gel capsules under directional lighting, which accounts for most of the variation. However, one capsule near the center-left appears notably darker/more opaque than its neighbors, which could indicate a fill anomaly or shell discoloration, but it's difficult to distinguish from a shadow or orientation difference given the lighting conditions.",escalate,True,810,108,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/034.JPG,1,0.510942280292511,0.3333333333333333,clean,0.82,0.09000000000000002,"All capsules display consistent gelatin shell appearance with uniform green coloration and normal specular highlights running along their curved surfaces. The bright white reflections and darker olive-brown areas visible on each capsule are expected optical artifacts from the glossy transparent shell and interior fill color interacting with the overhead lighting, not surface defects or contamination.",pass,False,810,92,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/035.JPG,1,0.6571997404098511,0.5217391304347826,defect,0.72,0.86,"One capsule in the upper-left area shows a small dark pinhole/puncture on its surface that is distinct from the specular highlights seen on all other capsules. This appears to be a real surface defect (pin hole or air bubble breach) rather than a lighting artifact, as it lacks the characteristic bright specular appearance and is localized to a single point.",fail,False,810,100,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/037.JPG,1,0.6134270429611206,0.484375,clean,0.82,0.09000000000000002,"The green softgel capsules show consistent shape, color, and surface finish across all units. The dark/brown areas visible through the translucent shells are the oil fill contents seen through the gelatin, and the bright white highlights are specular reflections from the glossy capsule surface — both are expected optical artifacts of transparent/translucent gelatin capsules under directional lighting, not manufacturing defects.",pass,False,810,108,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/038.JPG,1,0.6441316604614258,0.5121951219512195,defect,0.72,0.86,"The capsule in the upper-left corner shows a small dark pinhole/puncture at its tip, which is distinct from the specular highlights seen on all other capsules and appears to be a real shell breach or air bubble defect. The remaining capsules appear normal with consistent gelatin surfaces and expected light reflections.",fail,False,810,90,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/039.JPG,1,0.6244469881057739,0.4693877551020408,clean,0.82,0.09000000000000002,"The capsules display consistent green gelatin shells with expected specular highlights running along their curved surfaces — the bright streaks and darker central regions are normal optical artifacts from the translucent gelatin and interior fill material under directional lighting. No deformations, leaks, seam failures, discoloration anomalies, or surface damage are evident across the batch.",pass,False,810,98,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/040.JPG,1,0.5454515814781189,0.41440377804014167,unsure,0.45,0.5,"Several capsules show fine linear marks on their surfaces that could be surface scratches/creases (real defects) or specular highlight artifacts from the glossy gelatin surface under directional lighting. The translucent green gelatin naturally produces complex light patterns, making it difficult to distinguish genuine surface damage from optical artifacts without closer inspection or different lighting angles.",escalate,True,810,96,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/041.JPG,1,0.586968183517456,0.4565217391304348,defect,0.72,0.86,"One capsule in the lower-middle area appears significantly thinner/narrower than all others, suggesting a fill or forming defect (under-filled or malformed shell). The remaining capsules show normal specular highlights consistent with their gelatin surface, but this one outlier has a distinctly different elongated-thin profile that is unlikely to be a lighting artifact.",fail,False,810,99,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/042.JPG,1,0.5799893140792847,0.46153846153846156,clean,0.72,0.14,"The bright elongated highlights running along the center of each capsule are consistent specular reflections from the glossy gelatin surface under directional lighting, not surface defects. The capsules appear uniformly shaped with no visible cracks, dents, leaks, or seam failures; the darker regions are simply the translucent fill visible through the shell.",escalate,True,810,97,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/043.JPG,1,0.5206853151321411,0.3333333333333333,defect,0.72,0.86,"One capsule in the lower-left area shows a small dark spot/inclusion on its surface that is distinct from the specular highlights seen on all other capsules. Additionally, one capsule in the upper-left appears partially cut or deformed at its tip compared to the uniform oval shape of the others. These anomalies are consistent with a foreign particle inclusion and a shape/fill defect rather than lighting artifacts.",fail,False,810,109,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/044.JPG,1,0.5581411123275757,0.4224519940915806,clean,0.82,0.09000000000000002,"The bright elongated highlights on each capsule are consistent specular reflections from the glossy gelatin surface under directional lighting, not surface defects. All capsules appear uniformly shaped with intact shells and consistent green coloration; no cracks, leaks, deformations, or inclusions are visible.",pass,False,810,87,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/066.JPG,1,0.608492374420166,0.4623655913978495,clean,0.82,0.09000000000000002,"The dark central regions visible on each capsule are consistent with the expected optical behavior of translucent green gelatin softgels — the darker core is the fill material seen through the shell, and the bright green edges are specular/transmission highlights from the curved surface. All capsules appear uniformly shaped with smooth, intact shells and no visible seam failures, dents, or surface irregularities.",pass,False,810,105,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/086.JPG,1,0.57120281457901,0.4224519940915806,clean,0.82,0.09000000000000002,"The bright white streaks visible on the capsules are consistent with specular highlights from a directional light source reflecting off the smooth, glossy gelatin surface — a normal optical artifact for this type of softgel capsule. The capsule shapes, seams, and color appear uniform across the batch with no visible deformation, leakage, pitting, or discoloration that would indicate a manufacturing defect.",pass,False,810,109,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/087.JPG,1,0.693375289440155,0.6666666666666666,clean,0.82,0.09000000000000002,"The green softgel capsules show consistent translucent appearance with bright specular highlights running along their length — these are normal optical artifacts from the curved, glossy gelatin surface under directional lighting, not surface defects. All capsules appear uniformly shaped with no visible cracks, leaks, deformations, or fill inconsistencies.",pass,False,810,95,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/088.JPG,1,0.5532616376876831,0.4224519940915806,clean,0.82,0.09000000000000002,"The green softgel capsules show consistent shape, smooth surfaces, and uniform translucency across all units. The dark/brown areas visible on each capsule are characteristic specular highlights and shadow regions from the lighting angle on the curved gelatin surface, not defects. No leaks, deformations, seam failures, or surface irregularities are evident.",pass,False,810,98,False
A,3,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/089.JPG,1,0.6090822219848633,0.4809160305343511,clean,0.82,0.09000000000000002,"The capsules show consistent green coloration with normal specular highlights running along their curved surfaces — the bright white/yellow reflections are typical light reflections on smooth gelatin capsule shells, not cracks or contamination. Shape and fill appearance are uniform across all visible capsules with no evidence of deformation, leakage, or surface damage.",pass,False,810,94,False
