arm,run,model,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/027.JPG,0,0.62969970703125,0.5056179775280899,clean,0.92,"These are gel capsules with expected specular highlights and color variation typical of translucent pharmaceutical capsules under directional lighting. The bright spots are reflections from the glossy surface, and the color gradation from bright green to darker olive tones is normal for this product type. No surface cracks, delamination, or material defects are visible.",pass,False,809,101,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/046.JPG,0,0.5284333825111389,0.46153846153846156,clean,0.92,"These are pharmaceutical capsules (likely soft gels) with expected manufacturing characteristics: bright specular highlights from the glossy gelatin surface, natural color gradation from green to golden-brown, and consistent oval morphology. The bright reflections and color variations are optical artifacts from lighting and the inherent translucency of the capsule material, not surface defects. No cracks, dents, discoloration, or structural irregularities are visible.",pass,False,809,121,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/062.JPG,0,0.5365597605705261,0.4363636363636363,clean,0.92,"These are gel capsules with expected specular highlights and color gradients typical of translucent pharmaceutical products under directional lighting. The bright white/yellow streaks are characteristic reflections from the glossy capsule surface, not surface defects. All capsules show consistent shape, size, and optical properties consistent with normal manufacturing.",pass,False,809,94,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/100.JPG,0,0.5923849940299988,0.46153846153846156,clean,0.92,"These are pharmaceutical capsules with a standard two-tone design (green opaque body with gold/brown gradient cap). The bright specular highlights visible on multiple capsules are consistent with glossy capsule surfaces under directional lighting and are expected reflections, not defects. The color gradients and surface finish appear uniform across the batch, with no evidence of cracks, discoloration, material separation, or surface irregularities that would indicate manufacturing defects.",pass,False,809,122,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/107.JPG,0,0.6825435757637024,0.6230366492146597,clean,0.92,"These are gel capsules with expected specular highlights and color gradients from the translucent green material and lighting geometry. The bright spots and color variations are consistent with the cylindrical shape, refractive properties of the capsule material, and directional lighting—all normal optical artifacts. No surface cracks, delamination, opacity changes, or structural defects are visible.",pass,False,809,105,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/152.JPG,0,0.6612579226493835,0.6,clean,0.92,"These are translucent green capsules with expected specular highlights and reflections from the glossy surface and overhead lighting. The bright white/yellow streaks are characteristic light reflections on curved, polished surfaces, not surface defects. The uniform color distribution, consistent shape, and symmetric highlight patterns across all capsules indicate normal manufacturing quality with no cracks, discoloration, or material defects visible.",pass,False,809,111,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/159.JPG,0,0.667513370513916,0.5460750853242321,clean,0.92,"These are pharmaceutical capsules with expected specular highlights and color gradients from their glossy gelatin surface and the liquid/powder fill inside. The bright spots and shine variations are consistent with normal lighting reflections on curved, translucent capsule geometry rather than manufacturing defects like cracks, discoloration, or surface damage. All capsules show uniform shape, size, and color distribution typical of acceptable product.",pass,False,809,112,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/168.JPG,0,0.632275402545929,0.49110320284697506,clean,0.92,"These are translucent gel capsules with bright specular highlights and reflections characteristic of glossy, curved surfaces under directional lighting. The bright white/yellow streaks are expected light reflections on the capsule surfaces, not surface defects. The color variation (green to amber tones) appears consistent with the translucent material and lighting angles, not discoloration or contamination.",pass,False,809,108,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/170.JPG,0,0.620098888874054,0.4883720930232558,clean,0.92,"These are gel capsules with expected specular highlights from overhead lighting on their glossy surfaces. The bright white streaks are characteristic reflections from the capsule's curved, translucent geometry and are consistent across multiple units, indicating normal manufacturing appearance rather than defects. No surface irregularities, cracks, discoloration, or material inconsistencies are visible.",pass,False,809,103,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/172.JPG,0,0.5994239449501038,0.4396551724137931,clean,0.92,"These are translucent green capsules with expected specular highlights and reflections from their glossy surface. The bright white streaks and shine patterns are consistent with light refraction through the capsule material and reflections off the curved surface—characteristic of normal capsule optics, not manufacturing defects. No visible cracks, discoloration, opacity variations, or material flaws are present.",pass,False,809,108,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/174.JPG,0,0.6132199168205261,0.5121951219512195,clean,0.92,"These are gel capsules with intentional glossy/translucent surfaces and reflective highlights that are characteristic of the product design. The bright spots and color variations are consistent with specular reflections from the curved, polished surfaces under directional lighting, not manufacturing defects. All capsules show uniform shape, consistent green coloration, and expected optical properties for this product type.",pass,False,809,105,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/179.JPG,0,0.5683399438858032,0.46153846153846156,clean,0.92,"These are translucent green capsules with expected specular highlights and reflections from the glossy surface. The bright white streaks are characteristic light reflections on curved, polished surfaces and are consistent across multiple capsules, indicating normal optical behavior rather than surface defects. No cracks, discoloration, opacity variations, or material discontinuities are visible.",pass,False,809,102,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/187.JPG,0,0.6915019154548645,0.6475548060708263,clean,0.92,"These are pharmaceutical capsules (likely soft gels) with expected specular highlights and reflections from their glossy, translucent surface. The bright spots and shine patterns are consistent with normal lighting on curved, transparent gelatin capsules and do not indicate surface defects, cracks, or material flaws. The uniform green coloration and intact shape across all capsules suggest proper manufacturing.",pass,False,809,107,False
A,3,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/196.JPG,0,0.5949137210845947,0.4761904761904762,clean,0.92,"These are gel capsules with expected bright specular highlights from the glossy surface and translucent green material. The bright white streaks are characteristic reflections from overhead lighting on the curved capsule surfaces, not surface defects. All capsules show uniform color, shape, and finish consistent with normal manufacturing. No cracks, discoloration, opacity variations, or material flaws are visible.",pass,False,809,108,False
